Clave,Descripcion,PrecioPublico
21827,X202365700 DBCSM1B NARANJA INTENSO 055 KUKULCAN 1LT,"1,069.00"
21828,X202365800 DBCSM1B OCRE 058 KUKULCAN 1LT,"1,069.00"
21829,X202365900 DBCSM1B ROJO 059 KUKULCAN 1LT,"1,389.98"
21830,X202362300 ROSA CAS215 FOLKLORICO,971.82
21831,X202366100 DBCSM1B CREMA A CRAFTER 1LT,854.13
21832,X202366200 DBCSM1B VERDE B CRAFTER 1LT,"1,069.00"
21833,X202366300 DBCSM1B CAFE B CRAFTER 1LT,"1,069.00"
21834,X202366400 DBCSM1B VERDE VIVO XENOTES 1LT,"1,069.00"
21835,X202366500 DBCSM1B VERDE OBSCURO XENOTES 1LT,"1,069.00"
21836,AUE40-SM-250 TRANSPARENTE DE POLIURETANO .250LT,262.43
21840,OSP-1D DISCO DE REMOCION DE PINTURA PASO 1. 150 MM,19.1
21841,OSP-1T TIRA PARA PASTA RELLENADORA  PASO 1. 70X198MM,19.1
21842,OSP-2D DISCO DE ALISADO DE BORDES PASO 2. 150 MM,19.1
21843,OSP-2T TIRA PASTA RELLENADORA PASO 2 .70X198 MM,19.1
21844,OSP-3D DISCO PREPARACION DE PRIMER PASO 3. 150 MM,19.1
21845,OSP-3T TIRA PARA PRIMER Y PASTA RELL. PASO 3.70X198 MM,19.1
21846,OSP-4D DISCO ACABADO PASO 4. 150 MM,22.52
21847,OSP-4A ALMOHADILLA DE ACABADO PASO 4. 115X125MM,7.9
21848,101276 THK THERMOTEK VIVE 5 AÑOS CUB 19 LTS,"2,141.10"
21875,33472-5 DISCO FLAP CUBITRON II T29 115 X 22 MM G80+,"1,041.40"
21877,CPC-SM-ALK200B ALK60% ESM. SECADO RAPIDO BASICO 200LT,"79,325.31"
21878,GPRP6G621-4A RP6 GRIS 621 SOLID MED PARTE A 4LT PRP6621,681.33
21879,GPRP6-SM-1B RP6 ACTIVADOR SOLID MED PARTE B 1LT,271.66
21881,RESIS850-4 RESISTOL 850  GALÓN 4LT,466.2
21882,NOR97116-1 PULIMENTO  LIQUID ICE  0.946LT,"1,171.25"
21884,CPC-SM-1001C AUE100 ESMALT POLIURET ROJOS MARROMES 1LT,668.39
21886,DOX371-17 CATALOGO DOMESTICO 2017 PIEZA,865.14
21887,DP402LF-SM-1 *K  CATALIZADOR PARA PRIMER EPOXICO LITRO,612.75
21888,DP402LF-SM-500 *K  CATALIZADOR PARA PRIMER EPOXICO .500LT,340.42
21889,DP402LF-SM-250 *K  CATALIZADOR PARA PRIMER EPOXICO .250LT,189.12
21890,DP402LF-SM-125 *K  CATALIZADOR PARA PRIMER EPOXICO .125LT,105.07
21891,DOX383-17 CATALOGO DE ARMADORAS IMPORTADO 2017 PIEZA,709.78
21893,CPR21 *K COMPUESTO PULIDOR RETO 2 EN 1 EASYSHINE GAL,"1,000.00"
21894,CPRXTR *K COMPUESTO PULIDOR RETO XTRASHINE GAL,"1,100.00"
21895,C551-9800 MASSA POLIESTER EVOLUTION  0.700 L,441.57
21897,DGTS-SM-4I GRAN TURISMO PINT VINIL SATIN INTENSOS 4LT,574.73
21898,M127-SM-1 MEDIUM BRIGHT ALUMINUM .946LT,856.17
21900,33005-1 PISTOLA ECOLOGICA HVLP GONI PIEZA,686.07
21903,33470-1 DISCO FLAP CUBITRON II T29 115X22MM G40 PIEZA,133.57
21904,33472-1 DISCO FLAP CUBITRON II T29 115X22MMG80 PIEZA,208.28
21908,CPRXTR-SM-250 *K  COMPUESTO PULIDOR RETO XTRASHINE .250LT,94.31
21909,CPR21-SM-1 *K  COMPUESTO PULIDOR RETO 2 EN 1 EASYSHINE 1LT,277.78
21910,CPR21-SM-500 *K  COMPUESTO PULIDOR RETO 2 EN 1 EASYSHINE .500LT,154.32
21911,CPR21-SM-250 *K  COMPUESTO PULIDOR RETO 2 EN 1 EASYSHINE .250LT,85.73
21912,CPRXTR-SM-1 *K  COMPUESTO PULIDOR RETO XTRASHINE 1LT,305.56
21913,CPRXTR-SM-500 *K  COMPUESTO PULIDOR RETO XTRASHINE .500LT,169.75
21917,GETCOAT-1 GET COAT BLANCO MER 1KG,237.07
21918,TRB600 PETATILLO TRB 600 1KG,95.12
21920,TPOLOA-XXGB PLAYERA POLO TPS BORDADA  AZUL EXXGRANDE PIEZA,136.37
21923,"625-1 LIJADORA NEUMATICA CIRCULAR DE 6"" PROFESIONAL PZ","1,336.34"
21924,6018-1 PAÑO PARA DETALLADO PERFECT IT  40X40CM PIEZA,11.05
21925,802972-1 MANGA Y TAPA REUTILIZABLE 9 OZ 1 PIEZA,349.43
21926,"802202 ADAPTER, FLG2 & FLG3 PIEZA",253.46
21927,DAQ620-4 ESM AQUAMETAL BLANCO GAL 4LT,846.56
21932,MH167-SM-500 *K  FAST TOPCOAT HARDENER .500LT,487.08
21933,MH167-SM-250 *K  FAST TOPCOAT HARDENER .250LT,270.6
21934,MH167-SM-125 *K  FAST TOPCOAT HARDENER .125LT,150.33
21935,DPMIN-4 PRIMARIO NARANJA DE MINIO GAL 4LT,990.86
21938,51910608 CASQUILLO GUIA GATILLO PISTOLA PIEZA,93.89
21939,20141406 PISTOLA GRAVEDAD CLASSIC LUX 1.40 PIEZA,"2,881.85"
21960,"A660R0761.610F A660R DISCO DE CORTE 3""X 1/16X3/8""",37.01
21966,KL220-1 KLG LIJA DE AGUA G220 9X11 PS08 SHT PIEZA,10.17
21974,KLA46TZ1151-1 KLG DISCO DE CORTE 4-1/2 X 1/16 X 7/8,34.05
21988,6005-1 CERA LIQUIDA PREMIUM 946 ML,433.65
22022,M133-946 VIOLET .946LT,691.23
22028,"A660R0501.010F KLG DISCO DE CORTE 2""X3/64X3/8 PIEZA",38.22
22029,"A960TZ1151 KLG DISCO DE CORTE OXIDO DE ALUM 4½""X3/64 X 7/8PZ",48.18
22042,DMD1685 SUPER FINO BRITE ALUMINIO/MAZDA GRIS,"1,908.84"
22043,282536-1 DISCO COARSE CUT GRIP P36 6PULG PIEZA,38.16
22045,NOR74700-1 ALMOHADILLA 6X9IN 152X229MM MFINO 747 MARRÓN PZ,32.28
22051,PER60-24-10 PAPEL PARA ENMASCARAR RETO 10MT X 0.60-24PULG,35.51
22061,ZPRIMNG-4 ZHA PRIM EST. INDUSTRIAL SR NEGRO GAL 4LT,487.83
22070,MOTOCICLETA PIEZA,"4,781.98"
22074,GUANTENV-1 GUANTE DE NITRILO VERDE S/SOPORTE LAB. ACIDO,41.73
22077,GPPOLYT-SM-1A POLY MAX TRANSPARENTE PARTE A 1LT,457.5
22079,X201872200 ESMALTE ASR ALK AZUL MID NIGHT ALK200 4LT,"1,062.74"
22080,"A24E1156-1 KLG DISCO DE DESBASTE 4-1/2""X1/4""X7/8"" PIEZA",43.72
22083,KBR5 KOLA LOKA DE BROCHA 5G PIEZA,29.79
22085,GPRP5-4B ACTIVADOR DE ALQUITRAN DE HULLA PARTE B 4 LT,542.4
22087,DCH2015-SM-500 *K  CATALIZADOR DC2000 CLEAR DE SECADO ILTA RAPID .500LT,885.84
22088,DCH2015-SM-250 *K  CATALIZADOR DC2000 CLEAR DE SECADO ULTRA RAPID .250LT,492.14
22089,DCH2015-SM-125 *K  CATALIZADOR DC2000 CLEAR DE SECADO ULTRA RAPID .125LT,273.41
22090,MC161-SM-1 *K  H S URETHANE CLEAR LITRO,477.05
22091,MC161-SM-500 *K  H S URETHANE CLEAR .500LT,265.03
22092,MC161-SM-250 *K  H S URETHANE CLEAR .250LT,147.24
22093,MC161-SM-125 *K  H S URETHANE CLEAR .125LT,81.8
22097,10141555 PISTOLA SAGOLA 3300 GTO 1.4 HVLP PIEZA,"6,883.40"
22098,PUNI-NGO-4 *K ZH PRIMER UNIVERSAL NEGRO GAL 4LT,647.35
22099,PUNI-NGO-1 ZH PRIMER UNIVERSAL NEGRO 1LT,190.09
22100,ZATRAF-4 PINT ESM AMARILLO TRAFICO 4LT,404.18
22105,100HP10-1 ESM ACRIL MOD AMARILLO LIMON ALK200 100% 1LT,366.96
22108,X200455300 ESM ACR M VERDE JOHN DEERE XCTEAC010 GAL,"1,120.30"
22120,653-1 GONI LLAVE DE TRINQUETE DE 1/2PULG PIEZA,524.56
22121,383-1 VASO DE ALUMINIO 200CC GONI PIEZA,110.86
22128,DOX383-16 CATALOGO DE ARMADORAS IMPORTADO 2016 PIEZA,886.72
22135,2601-1 ESPONJA ABRASIVA G. ULTRAFINO (800-1000) 114X140MM,51.32
22136,30666-1 DISCO HOOKIT 260L SIN PERF P2000 PIEZA,41.65
22137,33455-1 RUEDA DE CORTE CUBIT. II 3P X .0625X3/8PULG,180.45
22138,34349-1 RESPALDO FLEXIBLE DE ESPUMA PIEZA,52
22139,BR801 BORLA DE LANA DOBLE CARA RETO PIEZA,691.05
22148,X200446500 PINT. ESM. AMARILLO TRAFICO ALK200 18 L,"5,010.05"
22150,X200436700 PINT. ESM. GRIS PERLA MATE ALK200 18 LT,"4,364.81"
22152,X200442500 PRIMER EPX-950 BLANCO GAL.4LT,"1,086.00"
22153,X200260600 CATALIZADOR P/PRIMER EPX-901 GAL.4LT,611
22154,100121733 ESMALTE ACRIL.SEMIMAT ALK200 VIVID LIME,208.19
22155,KITROJO14-1 KIT P/CABINA Y CARROC. ROJO COCACOLA 14 CORTINAS,"6,721.83"
22156,COLORISTICA,"1,293.10"
22165,7447-60 *K ALMOHADILLA FIBRA USO GENERAL  3M  MARRON CJ 60PZ,"2,495.86"
22176,ZPRIMGR-1 ZH PRIMARIO EST INDUSTRIAL SR GRIS 1LT,112.62
22177,DGTBASE1S-19 GRAN TURISMO PINT VINIL BASE 1 SATIN 19LT,"2,674.54"
22180,8030400 MONO STSAR MIG/MAGN1620/M SINERGICA 230V,"25,847.80"
22181,"8124600 ANTORCHA CEBORA DE 3 M. CONEXIÓN ""EURO""","5,272.27"
22193,AH0853188 JUEGO DE PISTOLAS ANI BLACK H2 (CON CALENTADOR) +,"20,938.40"
22194,AH1417154 ANI BLACK S H2 TMD1 1/4MG 1.3      ,"15,065.25"
22196,AH141273 R/150 HPS 250CC P/M 1.2,"3,373.10"
22197,AH141606 SPIN WASH (2 PRODOTTI),"27,288.00"
22198,AH141608 MINI SPIN WASH                                        ,"16,176.29"
22199,BH088697 VASO 600CC (ANI200 Y F150),602
22203,"BH1399769  JGO. BOQUILLA PARA R150, DE  1,2","1,648.65"
22206,AH085406 MANOMETRO RP/1,615.88
22208,100HW10-SM-1 ESM ACRIL MOD BLANCO ALK200 100% 1LT,351.97
22209,KITAZULGDE-1 KIT P/CABINA Y CARROC. AZUL GRANDE,"5,279.43"
22210,M128-946 AZUL SOMBRA VERDE 0.946LT,687.17
22211,RA26M-SM-4BB GPRA26 MOD ACTIVADOR P/BASICOS PARTE B 4LT,"1,663.67"
22222,KITAZULPQ-1 KIT P/CABINA Y CARROC. AZUL PEQUEÑO,"4,548.57"
22227,PRIMRJ-1 PRIMARIO ESTRUCTURAL ROJO OBSCURO LITRO,166.21
22228,LPCTECH-1 LIMPIA PANTALLAS CLEANTECH 10ML C/MICROFIBRA,17.24
22230,126614 NANO CARE BLUE BERRY,985.13
22232,36852 ROLLO DIRT TRAP 28 PULG PIEZA,"11,292.32"
22237,MH16-1 MAZO DE HULE 16 OZ,97.96
22239,4205-1 FILTRO REGULADOR LUBRICADOR IND. CONEXION 3/8P,"1,087.84"
22245,197301-4 TRU-POLISH 4 GL,"2,616.48"
22249,"33577 PISTOLA GRIP SANDER, 55 MM (2 IN) Y 75 MM (3 IN)","5,404.44"
22251,DGTBASE5M-19 GRAN TURISMO PINT VINIL BASE 5 MATE 19LT,"1,543.17"
22252,992-1 EMPAQUE DE HULE P/TAPA TANQUE 9LT P/MOD. 306,246.33
22253,90042 VALVULA DE SEG. CONEXIÓN 1//4P PRESION SEG. 125 PSI,38.27
22256,GPRA26B-SM-4A RA 26 BLANCO SOLID MED PARTE A 4LT,757.33
22259,SPORTFLEXRO-19 PINT ACRIL DEP. SPORTFLEX C/A ROJO CUB19,"2,401.47"
22262,X200981800 RELLENADOR LITE PRO 39700 GAL 3 LT,340.3
22264,ETITPS-4 ETIQUETA DE TPS GALON PIEZA,3.53
22265,ETITPS-1 ETIQUETA DE TPS LITRO PIEZA,2.2
22275,X201869100 CATALIZADOR PARA RELLENADOR PZ,53.03
22279,KL100-1 KLG LIJA DE AGUA G100 9X11 PS08 SHT PIEZA,10.17
22284,TABRANET120-1 TIRA DE MALLA P120 ABRANET 2-3/4X16-1/2 70X420MM,34.82
22286,BLANCO-18 PINT VINIL KASA BLANCO CUBETA,789.44
22289,33888 KIT REMOVEDOR DE FALLAS 3M,"1,826.67"
22290,33443-10 BANDA ESMERILADORA CUBITRON II 1/2 X 18 G36 CAJA,715.2
22296,NOR07770 DISCO DE JIA PAPEL CYCLONIC NORGRIP DRYICE A975 6IN 152.4MM P80 CER,32.73
22302,6095-SM-125 *K PERFECT IT EX ABRILLANTADOR .125LT,238.2
22303,X200447100 MANERAL P/MINI RODILLO 4 PULG NERVION,23.73
22304,X200678600 MANERAL PROFESIONAL C/JAULA 9PULG,77.05
22305,X201324900 BROCHA COMEX SINTET. LINEA AZUL 1 PULG,39.08
22306,X201325000 BROCHA COMEX SINTET. LINEA AZUL 2 1/2 PULG,97.19
22307,X201325100 COMEX SINTET. LINEA AZUL 3 PULG,126.91
22310,MSP4-1 MANERAL 4 PULG SEMI PROFESIONAL CON JAULA,35.58
22315,100125313 ESMALTE ACRILICO ALK AMARANTO,221.42
22317,2708-1 MEZCLADORA ELECTRICA DE VEL. VARIABLE 1220 WATTS,"2,870.23"
22318,CPC-SM-CRE250B PRIMARIO EPOXICO ORGANICO CRE2XX .250LT,182.3
22319,X201632700 ESM ACRIL MOD BLANCO MATE ALK200 18LTS,"4,364.81"
22321,H020740 JUEGO DE 5 PINCELES KROMA,83.02
22322,EX00809 EXITO RODILLO CORTO 4PULG MANERAL JAULA,52.23
22325,C21028-1 CATALIZADOR. ROJO 70G ROBERLO PIEZA,47.29
22326,C71318-1 CATALIZADOR MASILLA ROJO 35G ROBERLO PIEZA,47.29
22328,M579 AZUL VIOLETA .946LT DESCONTINUADO,"1,433.85"
22329,MIR50211 LIJADORA NEUM. 650DB. 150MM ORBIT 5 MIRKA,"6,555.99"
22330,X200679700 BROCHA EXITO 19AH0229121 NORTEÑA 1/2 PULG,9.08
22337,102901 ENZYME CLEANER GALON,"1,365.13"
22342,DCL2514-SM-1 CELERIX ESM SEC RAP ROJO OXIDO 1LT,172.01
22343,764-2 CINTA DE MARCAJE AMARILLO DE .050X33M 3M,104.18
22346,VM4420 MINI GOLD FLAKE 4Z 0.113 KG,728.26
22347,T4705 WB LIQUID METAL .250LT,919.78
22348,8889 PROTECTOR PINTABLE ROCKER PANEL GRIS 600 ML,"1,257.43"
22351,1438206 KROMA AEROSOL NEGRO MATE PIEZA,63.3
22352,39026-1 3M CERA LIQUIDA PERFECT-IT .473LT PIEZA,361.77
22355,20427-1 RESPALDO CLEAN SANDING DE 3PULG 3M PIEZA,"1,057.52"
22356,9193500111 REVELADOR DE RAYAS/DRY GUIDE COAT BLACK NEGRO 100GR,658.43
22357,MIR650CV-1 LIJADORA NEUM. PROS 6P ORBITA 5/16 SIN SUCCION,"5,950.54"
22358,MIR550CV-1 LIJADORA NEUM. PROS 550CV 5P ORBITA 5MM  C/DISCOS,"5,950.54"
22359,GOLD36-1 DISCO GOLD 150MM GRIP 36 MIRKA PIEZA,30.99
22365,2704-1 PISTOLA DE CALOR C/CONTROL DE TEMP. Y ACC.,559.03
22369,RA26M202-1A GP RA26 AMARILLO 202 MODIFICADO PARTE A 1LT,462.13
22373,25217-1 LIMPIADOR P/MANOS FAST ORANGE PIEZA,488.5
22382,190-2006 DISCO CORTE DE METAL 4 1/2 X 1/8X7/8 2006 AUSTROMEX,29.59
22384,X201331600 PINTURA VINILICA COMEX OSO,"2,772.75"
22391,HW10-SM-1 ESMALTE SECADORAPIDO BLANCO ALK200 60% 1LT,298.1
22392,1438203 KROMA AEROSOL BLANCO BRILLANTE PIEZA,63.3
22393,1438204 KROMA AEROSOL NEGRO BRILLANTE PIEZA,63.3
22394,1438205 KROMA AEROSOL BLANCO  MATE PIEZA,63.3
22396,PLAYPPG-1 PLAYERA DEP. MEXICO MUNDIAL PPG,250
22397,BALONPPG-1 BALON MEXICO MUNDIAL PPG,180
22398,BALON3M-1 BALON MEXICO MUNDIAL 3M,180
22399,102018 THK FIBER MAX 5 AÑOS BLANCO 3.8 LTS,620.1
22405,X200448500 FELPA NYLON P/RODILLO 4P COMEX (10 PZS),222.8
22406,T4042 BLUE METALIC PIEZA,"1,174.17"
22407,GOLD150-1 DISCO GOLD 150MM GRIP 150 MIRKA PIEZA,11.3
22409,603-1 CLAVADORA NEUMATICA PIEZA,743.7
22410,642-1 CLAVADORA DE 15-50 MM PIEZA,994.65
22411,1105672 CHOVATEK CONSTRUCTOR 4.0 FP ROJO 10 AÑOS,"2,130.30"
22413,DOX371-18 CATALOGO DOMESTICO 2018 PIEZA,893.8
22416,H022397 EXTENSION FIBRA VIDRIO 1.90-5.40MTS PIEZA,719.18
22434,"30015-1 JGO. DE AGUJA, BOQUILLA Y TOBERA DE 1.4 MM PIEZA",281.75
22435,5140995 FONDO PX. CHOCOLATE S/M NORESTE GALON,515.8
22450,101238 THK FIBER MAX 3 BLANCO 19 LTS,"1,668.60"
22452,40181 FORMULARIO GUIA DE COLORES PANTONE GP1601N,"4,853.33"
22456,130P-444597 DISCO POLIFAN PSF ZIRKON PFC 115Z 60 PSF 4 1/2X 7/8,93.55
22461,ZCATPOL-250 ZH CATALIZADOR PARA POLIURETANO .250LT,147.06
22466,KIT-ESU400 *K  IMPRIMADOR ANT. LT MEZCLA (ESU400-ESU409),575.91
22467,DGT10021M-4 GRAN TURISMO PINT VINIL MATE BLANCO 4LT,618.06
22473,"130-29985 ROLLO DE LIJA DE PLOMERO GDO. 120 J-74 FANDELI ROJA 1-1/2""X45.75 M.",367.4
22480,BOTEFLEX-4 BOTE DE LAMINA SIN FENOL TIPO FEX 4LT PIEZA,56.63
22481,TAPONFLEX-1 TAPON FLEX SPOUT JUNIOR,3.57
22482,BOTESTOLZ-1 BOTE DE LAMINA STOLZ DE 1LT PIEZA,22.76
22483,TAPONSTOLZ-1 TAPON STOLZ PIEZA,3.27
22487,X201464000 PINTURA ESMALT COMEX ACR MAE O-SM-19AEC,"6,639.36"
22488,X201464100 REDUCTOR ACRI COMEX ALTO BRI DT885-3.785,"1,148.89"
22492,201089 THK SELLO ACRILICO CONCENTRADO 1LT,30.08
22494,1440P-1 WIPERS WYPALL 36.6 X 31.8CM PIEZA,2.14
22495,RS100 *K RETSOL DESENGRASANTE LIMP. DE CERAS Y GRASAS RETO 4LT,323.45
22496,RS100-200 RETSOL DESENGRASANTE LIMP. DE CERAS Y GRASAS RETO 200LT,"12,210.91"
22497,SLESP-200 SOLVENTE ESPECIAL 200LT,"11,294.55"
22500,QSA120-1 DISCO QSILVER ACE P120 6PULG 150MM GRIP 15 AGUJ PIEZA,16.85
22501,QSA220-1 DISCO QSILVER ACE P220 6PULG 150MM GRIP 15 AGUJ PIEZA,16.85
22502,QSA320-1 DISCO QSILVER ACE P320 6PULG 150MM GRIP 15 AGUJ PIEZA,16.85
22503,QSA400-1 DISCO QSILVER ACE P400 6PULG 150MM GRIP 15 AGUJ PIEZA,16.85
22504,QSA600-1 DISCO QSILVER ACE P600 6PULG 150MM GRIP 15 AGUJ PIEZA,16.85
22505,QSA800-1 DISCO QSILVER ACE P800 6PULG 150MM GRIP 15 AGUJ PIEZA,18.15
22509,"2912707025-1 LIJA ESPONJA GOLDFLEX G240 SOFT 4-1/2"" X 5"" PIEZA",7.68
22511,"2912707081-1 LIJA ESPONJA GOLDFLEX G800 SOFT 4-1/2"" X 5"" PIEZA",7.68
22515,KITMBCA-MC1-PM KIT REPINTADO EXT. OMNI MBC AUTO PEQ. Y MED. REGULAR,"2,207.26"
22516,KITMBCB-MC1-PM KIT REPINTADO EXT. OMNI MBC AUTO PEQ. Y MED. ORGANICO,"2,225.75"
22517,KITMBCC-MC1-PM KIT REPINTADO EXT. OMNI MBC AUTO PEQ. Y MED. ORG. APERL.,"2,305.25"
22518,KITMBCD-MC1-PM KIT REPINTADO EXT. OMNI MBC AUTO PEQ. Y MED. ROJOS MAR.,"2,421.53"
22519,KITMBCE-MC1-PM KIT REPINTADO EXT. OMNI MBC AUTO PEQ. Y MED. ROJOS APERL.,"2,431.25"
22520,KITMBCA-MC1-G KIT REPINTADO EXT. OMNI MBC AUTO GRANDE REGULAR,"2,862.11"
22521,KITMBCB-MC1-G KIT REPINTADO EXT. OMNI MBC AUTO GRANDE ORGANICO,"2,886.76"
22522,KITMBCC-MC1-G KIT REPINTADO EXT. OMNI MBC AUTO GRANDE ORG. APERLADO,"2,992.75"
22523,KITMBCD-MC1-G KIT REPINTADO EXT. OMNI MBC AUTO GRANDE ROJOS Y MARR.,"3,147.81"
22524,KITMBCE-MC1-G KIT REPINTADO EXT. OMNI MBC AUTO GRANDE ROJOS APERLADO,"3,160.76"
22526,E13VME200-108 COMPRESOR DE 2HP CON TANQUE DE 108LT,"11,210.05"
22531,D8070RL-SM-4 D807 DELTRON THINNER MEDIO 4LT,658.08
22532,KLFILTER-1 KLG FILTRO DE PISTOLA DESECHABLE PIEZA,422.67
22533,KITLP-1 KLG KIT DE LIMPIEZA PARA PISTOLA PIEZA,"1,651.97"
22534,H023549 LIJA DE AGUA P60 EXITO PIEZA,6.98
22536,H023551 LIJA DE AGUA P100 EXITO PIEZA,6.98
22538,H023553 LIJA DE AGUA P150 EXITO PIEZA,5.98
22539,H023554 LIJA DE AGUA P180 EXITO PIEZA,6.05
22540,H023555 LIJA DE AGUA P220 EXITO PIEZA,6.05
22541,H023556 LIJA DE AGUA P240 ÉXITO PIEZA,6.05
22542,H023557 LIJA DE AGUA P280 EXITO PIEZA,6.05
22543,H023558 LIJA DE AGUA P320 EXITO PIEZA,5.98
22544,H023559 LIJA DE AGUA P360 EXITO PIEZA,5.98
22545,H023560 LIJA DE AGUA P400 EXITO PIEZA,5.98
22546,H023561 LIJA DE AGUA P500 EXITO PIEZA,5.98
22547,H023562 LIJA DE AGUA P600 EXITO PIEZA,5.98
22548,H023563 LIJA DE AGUA P1000 EXITO PIEZA,7.02
22549,H023564 LIJA DE AGUA P2000 EXITO PIEZA,7.02
22550,H023565 LIJA DE AGUA EXT.FINA P1200 EXITO PIEZA,7.1
22551,H023566 LIJA DE AGUA EXT.FINA 1500 EXITO,7.02
22552,173-1 MANGUERA 15M CONEXIÓN 1/4 NPT AMARILLA (215 PSI),301.64
22563,"30362-1 DISCO TRIZACT HOOKIT PARA MATIZADO 3"" P5000 (SUBEMPAQUE C/15) - NUEVO",54.08
22564,"5771-1 INTERRESPALDO SUAVE HOOKIT DE 3""",122.23
22567,COLORISTICA,"1,500.00"
22571,"5507-1 ESPONJA APLICADORA DE ESPUMA SUAVE, DIAM. 7 CM",22.73
22572,MIR55111-1 GARLOPA 70X40 RIGIDA MIRKA,"1,946.88"
22573,MIR50111-1 GARLOPA 70X40 SEMIRIGIDA PIEZA,"2,343.75"
22576,ETIRS100-1 ETIQUETA RETSOL DESENGRASANTE 4LT PIEZA,0.59
22577,ETIRS100-500 ETIQUETA RETSOL DESENGRASANTE .500LT PIEZA,0.59
22580,564-18552 KIT BOQUILLA DE AIRE GTO HVLP PIEZA,"2,553.28"
22583,8237-1 REP. DE PARTES PLASTICAS SEMI RIGIDAS DURAMIX 200ML,"1,186.40"
22586,FAN19-1 FELPA 9PULG MICRO FIBRA 9 X 3/8PULG VERDE PIEZA,73.55
22589,X202927400 ESMA ACRI AUTO OMNI CERBATA APER 269-05 19LT,"7,303.30"
22591,D1020-19 ESM SEC ULTRARAPIDO BLANCO CUB 19LT,"3,285.69"
22594,KITSC380 KIT SIGMACOVER 380 GRIS RESINA /ENDURECEDOR,"4,200.00"
22595,B812-1 TELA PEGAJOSA DYNATRON AMARILLO 3M PIEZA,36.91
22599,TIRAGOLD320-1 TIRA GOLD  GRIP SIN AGUJEROS MIRKA P320,17.35
22600,NOR49008 TRAPO BARNIZ 17-7/8X36IN 454.03X914.4MM,34.42
22606,X202929600 PINTURA VINIMEX C.L. VDE HIE ST M306 19L,"2,035.24"
22613,S124-1 SOLVENTE S-124 1LT,215.39
22615,X202950800 IMPERMEABILIZANTE DOBLE ACCION THK 19 LT,"1,616.72"
22616,X202361100 REDUCTOR ALT BRILLO UNIVER DT885 3.78 LT,880.67
22617,X201859600 THINNER ESTANDAR PRESENTACION 200LT,"5,018.56"
22619,"31483-1 DISCO HOOKIT CLEAN SANDING 6"" P320 3M PIEZA",28.04
22620,CAJARM21 CAJA DE CARTON RM21 33 X 33 X 20 PIEZA,19.74
22626,RESIS850-250 RESISTOL 850 DE .250 PIEZA,51.87
22628,H10-07 CUÑA DE PLASTICO 3 X 4 PULG PIEZA,19.13
22629,H10-09 CUÑA DE PLASTICO 3 X 5 PULG PIEZA,27.33
22630,DESTCAL-1 DESTAPADOR DE ALAMBRON PIEZA,9.85
22637,CR902 CINTA RETO ACRILICA DC 3/4 X 33 MTS PIEZA,956.92
22638,CR901 CINTA RETO ACRILICA DC 1/2 X 33 MT PIEZA,615.97
22639,BR802 BORLA DE LANA UNA CARA PIEZA,363
22640,BR803 BORLA ESPONJA TIPO WAFFLE NEGRA PIEZA,702.75
22642,M594-946 ALUMINIO GRUESO 0.946 LT PIEZA,889.82
22648,A660R0761.010F KLG DISCO DE CORTE 3 PULG X 3/64 X 3/8 PIEZA,43.12
22651,RS100-20 RETSOL DESENGRASANTE L. DE CERAS Y GR. RETO BIDON 20LT,"1,617.25"
22652,101005 THK DOBLE ACCION ROJO TERRACOTA 3.8 LTS,593.1
22653,DSC DPS3051 V-PRIME ACRYLIC URET SURFACER WHITE GALON,"2,793.77"
22654,DPS3055 *K V-PRIME ACRYLIC URETHANE SURFACER GRAY 3.785LT,"2,935.17"
22655,DSC DPS3057 V-PRIMEACRYLIC URET SURFACER DARK GRAY 3.785LT,"2,742.03"
22656,DPS3105 V-PRIME QUICK PRIME URETHANE SURFACER 3.785LT,"3,457.62"
22657,DAS3021 V-SEAL ACRYLIC URETHANE SEALER WHITE 3.785LT,"3,079.37"
22658,DAS3025 V-SEAL ACRYLIC URETHANE SEALER GRAY 3.785LT,"3,079.37"
22659,DAS3027 V-SEAL ACRYLIC URETHANE SEALER - DARK GRAY 3.785LT,"3,079.37"
22660,MIRKFILL-3 LIGHT WEIGHT BODY FILLER PIEZA,284.48
22661,POLARSHINE10-1 PULIMENTO ABRILLANTADOR POLARSHINE 10 1LT,893.17
22666,X203084300 PINT VINI COMEX PRO1000 NEGRO MATE,448.4
22668,VM4420-GR MINI GOLD FLAKE 4Z 1GR,7.16
22670,19AH023122 PINTA PAD  7PULG COMPLETO EXITO PIEZA,136.07
22671,19AH023123 REFIL PINTA PAD 7PULG EXITO PIEZA,67.75
22674,X201850500 ESMALTE ALK200 VERDE PISO IGLESIA 4LT,"1,018.46"
22676,62334 DISCO DE LIJA CAMBIO RÁPIDO P80 TR/T III BLAZE R980P 3IN 76.2MM HD CER,38.98
22678,DCL2515-1 CELERIX ESM SEC RAP AMARILLO CROMO 1LT,188.34
22679,DCL2530-1 CELERIX ESM SEC RAP AZUL CARIBE 1LT,188.34
22681,RR701 REVESTIMIENTO PROFESIONAL RETO AEROSOL 43GR/16OZ,615
22682,PR601 PROMOTOR DE ADHERENCIA AEROSOL RETO 11.OZ 312GR,264.07
22683,PR602 PRIMARIO GRIS RETO AEROSOL 340GR 12OZ,250.15
22690,PR501 PULIMENTO AUTOMOTRIZ PREMIUM RETO .946LT,915.75
